ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Event_Type
37911,ENSMUSG00000091476.6,Gm16432,chr1,+,178111147,178111602,178103623,178104101,178113113,178113172,37911,"15,9,18","0,0,1","46,8,15","8,5,8",554,99,1.93E-07,0.000361312,"1.0,1.0,0.763","0.507,0.222,0.251",0.594,SE
37955,ENSMUSG00000040928.15,S100pbp,chr4,-,129183600,129183717,129181741,129182532,129189371,129189542,37955,"97,117,109","2,2,0","87,85,105","8,5,4",216,99,0.000173493,0.033523667,"0.957,0.964,1.0","0.833,0.886,0.923",0.093,SE
38024,ENSMUSG00000025199.16,Chuk,chr19,-,44086907,44087059,44084416,44084478,44087915,44088039,38024,"128,161,134","15,15,10","135,169,113","6,2,4",251,99,6.97E-05,0.018497977,"0.771,0.809,0.841","0.899,0.971,0.918",-0.122,SE
38066,ENSMUSG00000024764.9,Naa40,chr19,-,7229947,7230106,7229721,7229805,7230187,7230283,38066,"89,82,78","0,2,0","81,90,55","1,6,6",258,99,6.84E-05,0.01847566,"1.0,0.94,1.0","0.969,0.852,0.779",0.113,SE
38220,ENSMUSG00000059456.13,Ptk2b,chr14,-,66163024,66163150,66158530,66158677,66165263,66165329,38220,"313,468,434","5,7,9","550,440,335","45,11,6",225,99,0.000284544,0.045828289,"0.965,0.967,0.955","0.843,0.946,0.961",0.046,SE
39549,ENSMUSG00000057738.13,Sptan1,chr2,+,29968775,29968826,29965679,29965785,29978376,29978616,39549,"27,59,35","115,713,251,214","149,44,40","9,851,350,993",150,99,9.89E-08,0.000238962,"0.015,0.029,0.019","0.091,0.021,0.026",-0.025,SE
39624,ENSMUSG00000024381.15,Bin1,chr18,+,32430749,32430857,32429699,32429723,32431670,32431742,39624,"145,138,168","88,123,117","130,94,64","134,176,113",207,99,4.45E-06,0.00320474,"0.441,0.349,0.407","0.317,0.203,0.213",0.155,SE
39770,ENSMUSG00000019838.11,Slc16a10,chr10,-,40067627,40067659,40056486,40056630,40076563,40076605,39770,"1,0,0","2,1,1","0,4,2","1,1,0",131,99,2.77E-05,0.009814005,"0.274,0.0,0.0","0.0,0.751,1.0",-0.492,SE
39821,ENSMUSG00000024330.16,Col11a2,chr17,+,34045770,34045848,34044818,34045010,34049618,34049678,39821,"61,48,54","18,20,20","188,60,66","16,12,10",177,99,4.19E-05,0.013353187,"0.655,0.573,0.602","0.868,0.737,0.787",-0.187,SE
39930,ENSMUSG00000020717.19,Pecam1,chr11,-,106671741,106671798,106661796,106662024,106679548,106679611,39930,"26,26,31","1,0,0","37,31,23","6,5,2",156,99,6.76E-06,0.004273901,"0.943,1.0,1.0","0.796,0.797,0.879",0.157,SE
39972,ENSMUSG00000030201.15,Lrp6,chr6,-,134541651,134542045,134520395,134520593,134566642,134566913,39972,"75,98,89","8,4,4","86,102,82","2,1,0",493,99,7.92E-05,0.019591724,"0.653,0.831,0.817","0.896,0.953,1.0",-0.183,SE
40555,ENSMUSG00000033809.14,Alg3,chr16,-,20608986,20609086,20608741,20608889,20610542,20610768,40555,"38,32,37","3,2,4","44,30,40","0,0,1",199,99,0.000191543,0.035766277,"0.863,0.888,0.821","1.0,1.0,0.952",-0.127,SE
40639,ENSMUSG00000031229.16,Atrx,chrX,-,105911469,105911654,105899880,105899993,105928487,105928577,40639,"73,83,66","0,0,0","49,83,61","4,8,1",284,99,1.14E-06,0.001115513,"1.0,1.0,1.0","0.81,0.783,0.955",0.151,SE
40656,ENSMUSG00000023964.15,Calcr,chr6,-,3707488,3707599,3700126,3700280,3708485,3708612,40656,"6,3,9","5,1,2","2,2,1","0,0,1",210,99,0.000321572,0.049849661,"0.361,0.586,0.68","1.0,1.0,0.32",-0.231,SE
40800,ENSMUSG00000030188.12,Magohb,chr6,-,131291740,131291940,131289388,131289447,131293071,131293151,40800,"4,1,4","43,38,50","16,16,1","44,42,32",299,99,7.16E-05,0.018576382,"0.03,0.009,0.026","0.107,0.112,0.01",-0.055,SE
40914,ENSMUSG00000027881.14,Prpf38b,chr3,-,108906071,108906125,108905917,108905988,108907786,108907847,40914,"0,0,0","3,5,7","2,3,4","4,3,1",153,99,5.43E-07,0.00069697,"0.0,0.0,0.0","0.244,0.393,0.721",-0.453,SE
40920,ENSMUSG00000009073.16,Nf2,chr11,-,4780577,4780622,4767664,4768273,4782186,4782352,40920,"91,102,109","22,24,21","61,106,82","44,47,34",144,99,7.63E-05,0.019371821,"0.74,0.745,0.781","0.488,0.608,0.624",0.182,SE
41635,ENSMUSG00000003452.15,Bicd1,chr6,+,149520352,149520546,149518905,149519223,149556643,149556731,41635,"9,8,10","1,0,0","3,10,8","3,0,3",293,99,7.09E-05,0.018576382,"0.753,1.0,1.0","0.253,1.0,0.474",0.342,SE
41726,ENSMUSG00000097439.6,Gm16754,chr9,+,21231173,21231329,21230741,21230807,21232907,21233046,41726,"1,0,3","0,3,1","3,1,2","1,0,0",255,99,0.000243662,0.041362097,"1.0,0.0,0.538","0.538,1.0,1.0",-0.333,SE
41835,ENSMUSG00000022884.14,Eif4a2,chr16,+,23109119,23109259,23108718,23108851,23109984,23110153,41835,"379,141,284,424","29,35,44","443,342,413,297","45,84,50",239,99,0.000234609,0.040157273,"0.982,0.98,0.977","0.976,0.954,0.965",0.015,SE
42137,ENSMUSG00000044816.10,D630023F18Rik,chr1,-,65119538,65119621,65117121,65117209,65121356,65121438,42137,"59,100,117","1,0,1","44,115,76","4,7,2",182,99,0.000138875,0.029256356,"0.97,1.0,0.985","0.857,0.899,0.954",0.082,SE
42183,ENSMUSG00000060477.14,Irak2,chr6,+,113665702,113665846,113647638,113647821,113670198,113670293,42183,"36,46,35","0,0,0","54,49,43","3,8,0",243,99,2.17E-05,0.008507916,"1.0,1.0,1.0","0.88,0.714,1.0",0.135,SE
42276,ENSMUSG00000027273.13,Snap25,chr2,+,136769742,136769860,136763572,136763621,136770056,136770174,42276,"730,935,787","264,430,622,944","510,771,638","710,334,602,394",217,99,8.87E-10,6.40E-06,"0.112,0.122,0.109","0.032,0.092,0.108",0.037,SE
42290,ENSMUSG00000054226.13,Tprkb,chr6,+,85915148,85915367,85914471,85914528,85921422,85921511,42290,"69,53,65","2,0,0","93,37,48","3,2,9",318,99,3.31E-05,0.011070726,"0.915,1.0,1.0","0.906,0.852,0.624",0.178,SE
42292,ENSMUSG00000054226.13,Tprkb,chr6,+,85919916,85920024,85914471,85914528,85921422,85921511,42292,"13,22,15","2,0,0","13,14,14","3,2,9",207,99,2.62E-05,0.009455223,"0.757,1.0,1.0","0.675,0.77,0.427",0.295,SE
42486,ENSMUSG00000038766.16,Gabpb2,chr3,-,95208839,95208936,95206462,95206602,95217588,95217709,42486,"11,17,15","0,0,0","14,8,13","2,5,2",196,99,4.76E-07,0.000651368,"1.0,1.0,1.0","0.78,0.447,0.767",0.335,SE
42487,ENSMUSG00000038766.16,Gabpb2,chr3,-,95216213,95216268,95206462,95206602,95217588,95217694,42487,"7,4,8","0,0,0","3,6,5","2,5,2",154,99,1.27E-08,4.36E-05,"1.0,1.0,1.0","0.491,0.435,0.616",0.486,SE
42691,ENSMUSG00000017670.16,Elmo2,chr2,-,165303665,165303701,165301940,165301991,165304899,165304978,42691,"4,8,4","200,260,276","29,10,11","292,273,216",135,99,6.32E-05,0.017417274,"0.014,0.022,0.011","0.068,0.026,0.036",-0.028,SE
42946,ENSMUSG00000070371.11,Prss36,chr7,-,127933566,127933832,127933370,127933492,127934138,127934280,42946,"12,9,8","0,0,1","13,26,16","2,3,2",365,99,0.000230048,0.03970455,"1.0,1.0,0.685","0.638,0.702,0.685",0.22,SE
42948,ENSMUSG00000070371.11,Prss36,chr7,-,127933566,127933832,127933370,127933492,127934509,127934627,42948,"14,11,10","1,3,3","14,31,16","1,0,0",365,99,1.72E-06,0.001570821,"0.792,0.499,0.475","0.792,1.0,1.0",-0.342,SE
43035,ENSMUSG00000113330.1,Gm34237,chr12,+,11875958,11876052,11871834,11872015,11884878,11884915,43035,"2,7,1","0,2,0","1,2,1","2,0,3",193,99,0.000271374,0.044414585,"1.0,0.642,1.0","0.204,1.0,0.146",0.431,SE
43608,ENSMUSG00000038495.14,Otud7b,chr3,+,96108710,96108768,96104526,96104819,96130230,96130343,43608,"2,5,0","10,3,6","15,13,7","8,2,2",157,99,0.000273113,0.04452171,"0.112,0.512,0.0","0.542,0.804,0.688",-0.47,SE
43969,ENSMUSG00000041020.14,Map7d2,chrX,+,159460266,159460365,159459377,159459483,159469962,159470093,43969,"232,237,268","2,0,2","294,256,196","30,1,1",198,99,4.14E-06,0.003088828,"0.983,1.0,0.985","0.831,0.992,0.99",0.052,SE
43970,ENSMUSG00000041020.14,Map7d2,chrX,+,159462113,159462224,159459124,159459483,159469962,159470093,43970,"259,252,300","2,0,2","394,284,223","30,1,1",210,99,4.67E-06,0.003310045,"0.984,1.0,0.986","0.861,0.993,0.991",0.042,SE
44269,ENSMUSG00000024571.14,Gm16286,chr18,+,80208109,80208229,80207259,80207343,80210061,80210130,44269,"0,2,2","128,158,149","11,12,12","208,203,152",219,99,0.000125818,0.027639657,"0.0,0.006,0.006","0.023,0.026,0.034",-0.024,SE
44397,ENSMUSG00000029245.16,Epha5,chr5,-,84233582,84233918,84155866,84156536,84237398,84237554,44397,"96,111,113","27,36,32","97,90,108","53,62,50",435,99,0.000216658,0.038164473,"0.447,0.412,0.446","0.294,0.248,0.33",0.144,SE
44671,ENSMUSG00000026034.17,Clk1,chr1,-,58420120,58420211,58419666,58419733,58421082,58421308,44671,"114,69,208","9,13,8","84,66,41","15,32,29",190,99,9.07E-06,0.004904588,"0.868,0.734,0.931","0.745,0.518,0.424",0.282,SE
45221,ENSMUSG00000014504.16,Srp19,chr18,+,34331749,34331825,34331144,34331259,34334292,34334364,45221,"167,165,193","3,0,0","170,208,146","7,7,5",175,99,7.64E-05,0.019371821,"0.969,1.0,1.0","0.932,0.944,0.943",0.05,SE
45501,ENSMUSG00000028634.17,Hivep3,chr4,+,119762219,119762348,119733840,119733862,119814677,119814790,45501,"0,0,1","6,3,4","6,1,2","4,3,3",228,99,8.29E-05,0.020031183,"0.0,0.0,0.098","0.394,0.126,0.224",-0.215,SE
45583,ENSMUSG00000001036.17,Epn2,chr11,-,61544157,61544328,61535270,61535383,61546149,61546373,45583,"107,122,103","82,75,82","81,87,74","130,104,73",270,99,0.00015637,0.031329116,"0.324,0.374,0.315","0.186,0.235,0.271",0.107,SE
45899,ENSMUSG00000021772.15,Nkiras1,chr14,+,18277843,18278101,18276695,18276806,18278303,18278545,45899,"11,16,14","340,412,432","30,37,23","416,471,329",357,99,0.000210784,0.037906064,"0.009,0.011,0.009","0.02,0.021,0.019",-0.01,SE
46296,ENSMUSG00000028364.15,Tnc,chr4,-,63984459,63984732,63982650,63982923,63993026,63993299,46296,"14,14,16","4,0,4","11,16,14","0,0,0",372,99,2.37E-06,0.001951102,"0.482,1.0,0.516","1.0,1.0,1.0",-0.334,SE
46363,ENSMUSG00000032826.17,Ank2,chr3,-,126971002,126971038,126964937,126965162,126976050,126976154,46363,"142,164,145","506,499,454","240,234,179","560,491,365",135,99,0.000190135,0.035665503,"0.171,0.194,0.19","0.239,0.259,0.265",-0.069,SE
46383,ENSMUSG00000032826.17,Ank2,chr3,-,127248133,127248232,127104760,127104862,127408844,127409031,46383,"72,52,78","5,8,7","93,84,63","1,1,0",198,99,2.03E-07,0.000363061,"0.878,0.765,0.848","0.979,0.977,1.0",-0.155,SE
46476,ENSMUSG00000075324.13,Fign,chr2,-,64096894,64097064,63971506,63980899,64097841,64098012,46476,"10,3,6","5,0,4","12,8,6","0,0,0",269,99,7.51E-07,0.000834223,"0.424,1.0,0.356","1.0,1.0,1.0",-0.407,SE
46645,ENSMUSG00000047986.12,Palm3,chr8,+,84026999,84027084,84026748,84026891,84028125,84028171,46645,"5,5,7","1,0,0","14,13,14","3,4,2",184,99,0.000198197,0.036841292,"0.729,1.0,1.0","0.715,0.636,0.79",0.196,SE
46863,ENSMUSG00000035576.13,L3mbtl1,chr2,+,162946081,162946216,162944427,162944593,162947178,162947245,46863,"7,14,9","10,16,10","1,2,2","9,19,7",234,99,2.07E-05,0.008372797,"0.228,0.27,0.276","0.045,0.043,0.108",0.193,SE
47130,ENSMUSG00000000127.14,Fer,chr17,+,63941582,63941757,63941290,63941480,63957124,63957317,47130,"6,3,9","0,1,1","7,5,2","2,6,1",274,99,0.000252181,0.041941688,"1.0,0.52,0.765","0.558,0.231,0.419",0.359,SE
47145,ENSMUSG00000001151.10,Pcnt,chr10,-,76403623,76403644,76401331,76401535,76403757,76403874,47145,"23,19,20","0,0,0","30,20,17","5,2,2",120,99,0.000102489,0.023652979,"1.0,1.0,1.0","0.832,0.892,0.875",0.134,SE
47387,ENSMUSG00000028524.21,Sgip1,chr4,+,102863661,102863733,102860769,102860794,102867639,102867696,47387,"265,339,327","29,34,30","268,315,261","62,57,43",171,99,3.48E-05,0.011452067,"0.841,0.852,0.863","0.714,0.762,0.778",0.101,SE
47388,ENSMUSG00000028524.21,Sgip1,chr4,+,102863664,102863733,102860769,102860794,102867639,102867696,47388,"142,176,169","29,34,30","149,168,134","62,57,43",168,99,0.000116688,0.025771709,"0.743,0.753,0.768","0.586,0.635,0.647",0.132,SE
48070,ENSMUSG00000018387.12,Shroom1,chr11,+,53465119,53465308,53464274,53464330,53465495,53466044,48070,"15,9,19","0,0,1","31,8,14","1,4,5",288,99,2.22E-05,0.008598904,"1.0,1.0,0.867","0.914,0.407,0.49",0.352,SE
48246,ENSMUSG00000032366.15,Tpm1,chr9,-,67047785,67047911,67035994,67036128,67048123,67048249,48246,"136,113,100","7,10,12","172,147,119","4,0,4",225,99,1.47E-05,0.006582605,"0.895,0.833,0.786","0.95,1.0,0.929",-0.122,SE
48320,ENSMUSG00000045095.16,Magi1,chr6,-,93680788,93680877,93675454,93679002,93682951,93683090,48320,"85,131,89","1,2,1","120,102,95","10,8,2",188,99,0.000113384,0.025177454,"0.978,0.972,0.979","0.863,0.87,0.962",0.078,SE
48582,ENSMUSG00000006476.19,Nsmf,chr2,+,25059604,25059694,25059020,25059073,25060138,25060263,48582,"204,425,832,522","16,9,11","186,924,621,775","67,11,6",189,99,2.21E-06,0.001893929,"0.985,0.993,0.992","0.936,0.992,0.994",0.016,SE
48664,ENSMUSG00000015214.14,Mtmr1,chrX,+,71376886,71376910,71369798,71369904,71379013,71379064,48664,"26,30,23","20,15,23","8,17,15","37,31,36",123,99,1.73E-05,0.007472771,"0.511,0.617,0.446","0.148,0.306,0.251",0.29,SE
35,ENSMUSG00000074272.10,Ceacam1,chr7,-,25464848,25466437,25464848,25464880,25466316,25466437,35,"16,19,24","0,3,3","9,5,28","0,0,1",1535,99,5.41E-05,0.00835467,"1.0,0.29,0.34","1.0,1.0,0.644",-0.338,RI
87,ENSMUSG00000098488.7,Pla2g4b,chr2,+,120034919,120035324,120034919,120035056,120035195,120035324,87,"0,1,0","2,3,5","6,0,2","2,1,1",238,99,0.000496256,0.039610709,"0.0,0.122,0.0","0.555,0.0,0.454",-0.296,RI
256,ENSMUSG00000039660.16,Spout1,chr2,-,30175186,30175812,30175186,30175289,30175713,30175812,256,"14,12,19","71,91,85","4,9,3","77,85,67",523,99,0.00064171,0.041966989,"0.036,0.024,0.041","0.01,0.02,0.008",0.021,RI
549,ENSMUSG00000061878.15,Sphk1,chr11,+,116534848,116535174,116534848,116535001,116535079,116535174,549,"8,1,1","6,4,10","0,0,0","20,12,7",177,99,1.92E-05,0.005944661,"0.427,0.123,0.053","0.0,0.0,0.0",0.201,RI
579,ENSMUSG00000093460.9,Six3os1,chr17,-,85614647,85615743,85614647,85614692,85615593,85615743,579,"8,5,3","2,0,0","0,0,3","1,3,3",1000,99,5.01E-05,0.008266768,"0.284,1.0,1.0","0.0,0.0,0.09",0.731,RI
850,ENSMUSG00000053819.16,Camk2d,chr3,+,126770784,126771846,126770784,126770857,126771773,126771846,850,"2,1,1","0,0,0","5,2,8","1,3,2",1015,99,9.19E-11,1.14E-07,"1.0,1.0,1.0","0.328,0.061,0.281",0.777,RI
915,ENSMUSG00000013236.17,Ptprs,chr17,-,56428851,56429157,56428851,56428966,56429098,56429157,915,"5,11,7","0,1,0","13,5,13","6,3,1",231,99,2.52E-05,0.006433736,"1.0,0.825,1.0","0.481,0.417,0.848",0.36,RI
981,ENSMUSG00000042289.11,Hsd3b7,chr7,+,127801074,127801616,127801074,127801246,127801460,127801616,981,"14,18,17","18,14,11","7,8,4","26,19,10",313,99,0.000293774,0.030270992,"0.197,0.289,0.328","0.078,0.118,0.112",0.169,RI
997,ENSMUSG00000025498.15,Irf7,chr7,-,141264492,141264783,141264492,141264655,141264724,141264783,997,"1,1,2","1,0,0","0,1,3","5,3,0",168,99,2.73E-05,0.006433736,"0.371,1.0,1.0","0.0,0.164,1.0",0.402,RI
1013,ENSMUSG00000015880.13,Ncapg,chr5,+,45696032,45696544,45696032,45696168,45696472,45696544,1013,"10,2,0","8,5,7","8,12,10","3,2,1",403,99,9.13E-05,0.012547012,"0.235,0.089,0.0","0.396,0.596,0.711",-0.46,RI
1032,ENSMUSG00000032376.12,Usp3,chr9,-,66520272,66520727,66520272,66520386,66520608,66520727,1032,"6,16,17","53,59,51","10,4,5","85,67,63",321,99,0.000644863,0.041966989,"0.034,0.077,0.093","0.035,0.018,0.024",0.042,RI
1138,ENSMUSG00000040310.12,Alx4,chr2,+,93675295,93681339,93675295,93675424,93677231,93681339,1138,"8,11,8","1,1,1","6,15,11","0,0,1",1906,99,0.000180202,0.020256336,"0.294,0.364,0.294","1.0,1.0,0.364",-0.471,RI
1251,ENSMUSG00000064120.13,Mocs1,chr17,+,49454029,49455435,49454029,49454201,49455256,49455435,1251,"11,6,2","1,0,0","6,9,5","1,1,1",1154,99,0.000168217,0.019809549,"0.486,1.0,1.0","0.34,0.436,0.3",0.47,RI
1317,ENSMUSG00000029267.17,Mtf2,chr5,+,108080824,108081023,108080824,108080841,108080921,108081023,1317,"51,57,85","9,11,19","68,68,54","9,3,0",179,99,0.000333976,0.031766225,"0.758,0.741,0.712","0.807,0.926,1.0",-0.174,RI
1458,ENSMUSG00000029718.14,Pcolce,chr5,-,137605722,137607107,137605722,137605800,137606826,137607107,1458,"18,4,7","36,18,15","5,0,2","26,26,14",1125,99,0.000698975,0.044322189,"0.042,0.019,0.039","0.017,0.0,0.012",0.024,RI
1469,ENSMUSG00000013622.15,Atraid,chr5,+,31052196,31052884,31052196,31052268,31052762,31052884,1469,"18,12,20","2,0,0","15,19,3","1,4,2",593,99,0.000496535,0.039610709,"0.6,1.0,1.0","0.715,0.442,0.2",0.414,RI
1533,ENSMUSG00000037593.11,BC030499,chr11,+,78292953,78293411,78292953,78292994,78293383,78293411,1533,"2,2,1","0,1,0","11,1,0","3,1,2",488,99,0.000628514,0.041966989,"1.0,0.289,1.0","0.427,0.169,0.0",0.564,RI
1688,ENSMUSG00000040434.16,Large2,chr2,-,92365626,92366068,92365626,92365822,92365918,92366068,1688,"0,0,5","1,2,0","4,2,1","1,0,0",195,99,0.000431865,0.03682765,"0.0,0.0,1.0","0.67,1.0,1.0",-0.557,RI
1732,ENSMUSG00000021134.17,Srsf5,chr12,+,80947795,80949168,80947795,80947865,80949094,80949168,1732,"252,244,270","384,448,438","188,204,209","524,574,523",1328,99,3.88E-06,0.001920455,"0.047,0.039,0.044","0.026,0.026,0.029",0.016,RI
1884,ENSMUSG00000011658.15,Fuz,chr7,+,44897519,44898700,44897519,44897624,44898502,44898700,1884,"22,17,3","26,29,33","27,17,36","14,16,23",977,99,1.10E-05,0.003893729,"0.079,0.056,0.009","0.163,0.097,0.137",-0.084,RI
2007,ENSMUSG00000026349.14,Ccnt2,chr1,+,127791604,127795800,127791604,127791733,127795254,127795800,2007,"4,3,3","0,0,0","7,4,2","2,2,1",3620,99,7.74E-13,1.92E-09,"1.0,1.0,1.0","0.087,0.052,0.052",0.936,RI
2119,ENSMUSG00000022550.17,Adck5,chr15,+,76594152,76594447,76594152,76594284,76594363,76594447,2119,"5,17,7","19,16,21","3,4,1","28,27,15",178,99,0.000382351,0.035020546,"0.128,0.371,0.156","0.056,0.076,0.036",0.162,RI
2237,ENSMUSG00000022489.6,Pde1b,chr15,+,103526983,103528344,103526983,103527092,103528221,103528344,2237,"19,19,31","0,0,0","22,18,21","1,3,1",1228,99,6.09E-05,0.008860902,"1.0,1.0,1.0","0.639,0.326,0.629",0.469,RI
2259,ENSMUSG00000003345.16,Csnk1g2,chr10,+,80638009,80638309,80638009,80638079,80638160,80638309,2259,"8,5,5","151,216,213","14,17,13","215,149,151",180,99,0.000209994,0.022578945,"0.028,0.013,0.013","0.035,0.059,0.045",-0.028,RI
2291,ENSMUSG00000051517.14,Arhgef39,chr4,-,43497086,43497710,43497086,43497316,43497581,43497710,2291,"2,3,1","1,0,0","2,2,1","1,3,0",364,99,0.000425855,0.03682765,"0.352,1.0,1.0","0.352,0.153,1.0",0.282,RI
2412,ENSMUSG00000029859.6,Epha1,chr6,-,42364536,42365120,42364536,42364664,42364775,42365120,2412,"1,1,4","0,2,5","2,2,1","0,1,0",210,99,3.25E-05,0.006433736,"1.0,0.191,0.274","1.0,0.485,1.0",-0.34,RI
2567,ENSMUSG00000035245.12,Eogt,chr6,-,97147876,97148258,97147876,97148008,97148190,97148258,2567,"23,11,12","4,1,4","6,5,11","14,6,5",281,99,0.000549802,0.041966989,"0.67,0.795,0.514","0.131,0.227,0.437",0.395,RI
2575,ENSMUSG00000037266.18,Rsrp1,chr4,+,134925292,134926818,134925292,134925432,134926734,134926818,2575,"49,58,50","161,154,211","44,63,39","144,97,44",1401,99,0.00062907,0.041966989,"0.021,0.026,0.016","0.021,0.044,0.059",-0.02,RI
2608,ENSMUSG00000039048.15,Foxred1,chr9,-,35209037,35210165,35209037,35209156,35209944,35210165,2608,"2,3,7","0,0,1","1,4,2","2,2,1",887,99,4.59E-05,0.008110745,"1.0,1.0,0.439","0.053,0.182,0.182",0.674,RI
2614,ENSMUSG00000015452.14,Ager,chr17,+,34599995,34600860,34599995,34600137,34600350,34600860,2614,"2,4,5","1,2,2","0,2,0","1,3,3",312,99,0.000122827,0.015973223,"0.388,0.388,0.442","0.0,0.175,0.0",0.348,RI
2699,ENSMUSG00000008855.17,Hdac5,chr11,-,102196538,102197436,102196538,102196672,102197338,102197436,2699,"3,2,2","0,0,0","6,7,2","0,1,4",765,99,3.11E-05,0.006433736,"1.0,1.0,1.0","1.0,0.475,0.061",0.488,RI
2834,ENSMUSG00000008028.15,1700008O03Rik,chr7,-,44362651,44363015,44362651,44362772,44362942,44363015,2834,"0,0,1","4,2,1","1,2,1","0,1,0",269,99,3.38E-05,0.006433736,"0.0,0.0,0.269","1.0,0.424,1.0",-0.718,RI
2900,ENSMUSG00000005566.14,Trim28,chr7,+,13029087,13029252,13029087,13029124,13029206,13029252,2900,"32,34,30","205,301,237","12,24,19","244,344,223",181,99,0.000598234,0.041966989,"0.079,0.058,0.065","0.026,0.037,0.045",0.031,RI
2995,ENSMUSG00000028137.9,Celf3,chr3,+,94488138,94488670,94488138,94488279,94488526,94488670,2995,"4,4,2","67,74,66","2,14,11","25,68,74",346,99,0.000582345,0.041966989,"0.017,0.015,0.009","0.022,0.056,0.041",-0.026,RI
3052,ENSMUSG00000022255.16,Mtdh,chr15,+,34114023,34118110,34114023,34114108,34117879,34118110,3052,"15,12,16","0,0,1","11,14,10","1,1,1",3870,99,0.000324392,0.031766225,"1.0,1.0,0.29","0.22,0.264,0.204",0.534,RI
3107,ENSMUSG00000024807.17,Syvn1,chr19,+,6048454,6048743,6048454,6048607,6048694,6048743,3107,"4,5,9","29,44,31","0,1,1","68,35,31",186,99,6.43E-06,0.002650405,"0.068,0.057,0.134","0.0,0.015,0.017",0.076,RI
3463,ENSMUSG00000026034.17,Clk1,chr1,-,58419666,58421308,58419666,58419733,58421082,58421308,3463,"52,64,73","9,13,8","59,45,24","15,32,29",1448,99,3.16E-06,0.001920455,"0.283,0.252,0.384","0.212,0.088,0.054",0.188,RI
3577,ENSMUSG00000044551.13,9930012K11Rik,chr14,-,70156160,70156518,70156160,70156276,70156415,70156518,3577,"0,0,0","8,8,7","2,4,2","4,1,6",238,99,0.000129181,0.015973223,"0.0,0.0,0.0","0.172,0.625,0.122",-0.306,RI
3633,ENSMUSG00000032596.14,Uba7,chr9,+,107981203,107981581,107981203,107981296,107981517,107981581,3633,"2,1,1","0,0,0","3,6,3","2,3,1",320,99,2.03E-07,0.000167623,"1.0,1.0,1.0","0.317,0.382,0.481",0.607,RI
27,ENSMUSG00000040613.14,Apobec1,chr6,-,122591086,122591260,122591086,122591204,122596631,122596777,27,"0,0,0","6,7,5","2,8,0","5,3,9",155,99,0.000152103,0.030466375,"0.0,0.0,0.0","0.203,0.63,0.0",-0.278,A3SS
73,ENSMUSG00000062012.14,Zfp13,chr17,-,23581056,23581270,23581056,23581225,23585437,23585574,73,"68,81,87","1,2,0","53,77,56","6,3,5",144,99,0.000162096,0.030466375,"0.979,0.965,1.0","0.859,0.946,0.885",0.085,A3SS
89,ENSMUSG00000021175.15,Cdca7l,chr12,+,117870005,117870137,117870008,117870137,117865029,117865164,89,"4,2,7","2,0,0","1,6,3","3,2,7",102,99,9.47E-05,0.02336186,"0.66,1.0,1.0","0.244,0.744,0.294",0.459,A3SS
850,ENSMUSG00000064043.13,Trerf1,chr17,+,47353696,47353945,47353732,47353945,47348649,47348856,850,"1,3,2","10,9,9","8,9,8","5,8,5",135,99,3.97E-05,0.02109259,"0.068,0.196,0.14","0.54,0.452,0.54",-0.376,A3SS
1005,ENSMUSG00000040140.14,Tdrd6,chr17,-,43622129,43622257,43622129,43622254,43624106,43630299,1005,"4,5,3","0,0,2","2,0,0","2,2,2",102,99,2.64E-07,0.00052089,"1.0,1.0,0.593","0.493,0.0,0.0",0.7,A3SS
1032,ENSMUSG00000026153.15,Fam135a,chr1,-,24028199,24030528,24028199,24029940,24032662,24032736,1032,"4,6,11","2,0,3","9,4,5","0,0,0",687,99,4.52E-05,0.02109259,"0.224,1.0,0.346","1.0,1.0,1.0",-0.477,A3SS
1294,ENSMUSG00000038777.19,Sema6c,chr3,+,95169528,95169713,95169581,95169713,95169163,95169381,1294,"3,4,4","26,31,36","0,0,0","26,44,27",152,99,0.000367944,0.048409142,"0.07,0.078,0.067","0.0,0.0,0.0",0.072,A3SS
1798,ENSMUSG00000032507.15,Fbxl2,chr9,-,113983984,113984116,113983984,113984041,113984540,113984585,1798,"11,20,16","70,100,110","8,5,3","92,98,100",174,99,6.57E-05,0.021136537,"0.082,0.102,0.076","0.047,0.028,0.017",0.056,A3SS
2145,ENSMUSG00000049871.13,Nlrc3,chr16,-,3953427,3953527,3953427,3953511,3953931,3954015,2145,"1,1,4","3,2,2","1,0,0","6,3,1",115,99,0.000301048,0.041043652,"0.223,0.301,0.633","0.125,0.0,0.0",0.344,A3SS
2155,ENSMUSG00000020659.16,Cbll1,chr12,-,31492078,31492179,31492078,31492176,31494590,31494749,2155,"4,7,9","0,0,1","5,2,2","1,1,4",102,99,0.000270925,0.041043652,"1.0,1.0,0.897","0.829,0.66,0.327",0.36,A3SS
2167,ENSMUSG00000032311.17,Nrg4,chr9,-,55226615,55226754,55226615,55226716,55227852,55227938,2167,"2,2,1","0,0,0","2,1,0","0,2,2",137,99,0.000297857,0.041043652,"1.0,1.0,1.0","1.0,0.265,0.0",0.578,A3SS
